time	Light
16:29	126
16:29	127
16:29	125
16:30	125
16:30	123
16:30	121
16:30	122
16:30	122
16:31	125
16:31	126
16:31	124
16:31	121
16:31	121
16:31	120
16:32	122
16:32	124
16:32	125
16:32	128
16:32	129
16:33	132
16:33	132
16:33	134
16:33	134
16:33	134
16:34	135
16:34	135
16:34	137
16:34	139
16:34	142
16:35	142
16:35	150
16:35	148
16:35	153
16:35	156
16:36	161
16:36	170
16:36	184
16:36	258
16:36	461
16:37	468
16:37	468
16:37	440
16:37	321
16:37	252
16:38	242
16:38	205
16:38	207
16:38	440
16:38	469
16:39	434
16:39	266
16:39	229
16:39	200
16:39	369
16:39	450
16:40	450
16:40	453
16:40	456
16:40	453
16:40	452
16:41	454
16:41	453
16:41	449
16:41	434
16:41	445
16:42	445
16:42	445
16:42	444
16:42	443
16:42	441
16:43	438
16:43	436
16:43	434
16:43	432
16:43	433
16:44	433
16:44	433
16:44	430
16:44	426
16:44	426
16:45	222
16:45	180
16:45	223
16:45	437
16:45	442
16:46	163
16:46	237
16:46	450
16:46	278
16:46	144
16:47	139
16:47	138
16:47	139
16:47	141
16:47	147
16:47	205
16:48	391
16:48	246
16:48	189
16:48	171
16:48	298
16:49	193
16:49	195
16:49	415
16:49	218
16:49	216
16:50	351
16:50	419
16:50	312
16:50	154
16:50	127
16:51	122
16:51	123
16:51	127
16:51	202
16:51	127
16:52	125
16:52	125
16:52	128
16:52	131
16:52	130
16:53	134
16:53	136
16:53	178
16:53	132
16:53	121
16:54	122
16:54	125
16:54	168
16:54	215
16:54	177
16:55	134
16:55	145
16:55	362
16:55	246
16:55	422
16:56	418
16:56	414
16:56	409
16:56	110
16:56	101
16:56	97
16:57	94
16:57	93
16:57	92
16:57	91
16:57	92
16:58	94
16:58	103
16:58	99
16:58	91
16:58	87
16:59	87
16:59	81
16:59	84
16:59	81
16:59	82
17:00	84
17:00	84
17:00	86
17:00	88
17:00	108
17:01	90
17:01	85
17:01	83
17:01	89
17:01	80
17:02	77
17:02	75
17:02	73
17:02	72
17:02	71
17:03	70
17:03	71
17:03	67
17:03	66
17:03	65
17:04	66
17:04	66
17:04	55
17:04	66
17:04	74
17:04	68
17:05	70
17:05	73
17:05	76
17:05	81
17:05	84
17:06	87
17:06	77
17:06	90
17:06	103
17:06	94
17:07	105
17:07	97
17:07	98
17:07	100
17:07	102
17:08	103
17:08	111
17:08	117
17:08	255
17:08	189
17:09	237
17:09	349
17:09	349
17:09	431
17:09	437
17:10	435
17:10	425
17:10	429
17:10	426
17:10	429
17:11	431
17:11	433
17:11	433
17:11	430
17:11	421
17:12	122
17:12	113
17:12	112
17:12	108
17:12	106
17:12	104
17:13	101
17:13	100
17:13	98
17:13	100
17:13	96
17:14	95
17:14	95
17:14	94
17:14	95
17:14	93
17:15	96
17:15	98
17:15	101
17:15	112
17:15	128
17:16	111
17:16	106
17:16	94
17:16	105
17:16	107
17:17	113
17:17	126
17:17	413
17:17	120
17:17	113
17:18	108
17:18	108
17:18	105
17:18	110
17:18	111
17:19	113
17:19	108
17:19	110
17:19	106
17:19	104
17:20	101
17:20	97
17:20	98
17:20	96
17:20	96
17:21	98
17:21	104
17:21	123
17:21	113
17:21	104
17:21	102
17:22	111
17:22	117
17:22	101
17:22	96
17:22	95
17:23	96
17:23	97
17:23	100
17:23	95
17:23	81
17:24	92
17:24	96
17:24	94
17:24	94
17:24	96
17:25	106
17:25	99
17:25	89
17:25	101
17:25	103
17:26	102
17:26	98
17:26	104
17:26	110
17:26	116
17:27	129
17:27	131
17:27	142
17:27	161
17:27	141
17:28	153
17:28	396
17:28	422
17:28	426
17:28	377
17:29	371
17:29	429
17:29	433
17:29	207
17:29	165
17:29	361
17:30	435
17:30	444
17:30	429
17:30	364
17:30	357
17:31	251
17:31	149
17:31	195
17:31	141
17:31	138
17:32	168
17:32	137
17:32	121
17:32	116
17:32	115
17:33	116
17:33	113
17:33	114
17:33	109
17:33	109
17:34	110
17:34	114
17:34	144
17:34	117
17:34	114
17:35	113
17:35	113
17:35	114
17:35	113
17:35	112
17:36	115
17:36	114
17:36	115
17:36	116
17:36	116
17:37	119
17:37	118
17:37	123
17:37	128
17:37	127
17:37	136
17:38	128
17:38	129
17:38	131
17:38	132
17:38	134
17:39	135
17:39	135
17:39	136
17:39	136
17:39	137
17:40	139
17:40	140
17:40	142
17:40	148
17:40	157
17:41	272
17:41	411
17:41	442
17:41	436
17:41	440
17:42	439
17:42	442
17:42	437
17:42	438
17:42	447
17:43	448
17:43	448
17:43	448
17:43	449
17:43	448
17:44	447
17:44	447
17:44	446
17:44	443
17:44	442
17:45	438
17:45	432
17:45	436
17:45	436
17:45	438
17:46	438
17:46	439
17:46	447
17:46	434
17:46	427
17:46	436
17:47	437
17:47	441
17:47	437
17:47	442
17:47	440
17:48	437
17:48	434
17:48	434
17:48	431
17:48	434
17:49	427
17:49	425
17:49	417
17:49	212
17:49	305
17:50	243
17:50	317
17:50	390
17:50	395
17:50	271
17:51	231
17:51	263
17:51	190
17:51	329
17:51	250
17:52	415
17:52	411
17:52	407
17:52	402
17:52	401
17:53	396
17:53	406
17:53	408
17:53	405
17:53	405
17:54	407
17:54	403
17:54	402
17:54	401
17:54	401
17:54	400
17:55	380
17:55	338
17:55	396
17:55	345
17:55	364
17:56	380
17:56	369
17:56	387
17:56	371
17:56	391
17:57	387
17:57	320
17:57	139
17:57	222
17:57	380
17:58	394
17:58	394
17:58	394
17:58	393
17:58	394
17:59	393
17:59	392
17:59	392
17:59	392
17:59	392
18:00	391
18:00	392
18:00	390
18:00	389
18:00	390
18:01	390
18:01	388
18:01	386
18:01	385
18:01	384
18:02	381
18:02	385
18:02	385
18:02	385
18:02	386
18:02	385
18:03	388
18:03	384
18:03	388
18:03	383
18:03	378
18:04	382
18:04	383
18:04	381
18:04	380
18:04	378
18:05	380
18:05	379
18:05	378
18:05	378
18:05	379
18:06	377
18:06	376
18:06	378
18:06	378
18:06	378
18:07	378
18:07	378
18:07	377
18:07	376
18:07	377
18:08	376
18:08	376
18:08	376
18:08	376
18:08	375
18:09	374
18:09	355
18:09	195
18:09	186
18:09	316
18:10	339
18:10	361
18:10	364
18:10	363
18:10	368
18:11	371
18:11	372
18:11	372
18:11	376
18:11	374
18:11	374
18:12	372
18:12	371
18:12	370
18:12	369
18:12	370
18:13	371
18:13	372
18:13	370
18:13	370
18:13	371
18:14	370
18:14	368
18:14	367
18:14	367
18:14	367
18:15	367
18:15	368
18:15	368
18:15	369
18:15	368
18:16	368
18:16	367
18:16	367
18:16	367
18:16	365
18:17	364
18:17	364
18:17	358
18:17	363
18:17	362
18:18	362
18:18	357
18:18	361
18:18	360
18:18	361
18:19	359
18:19	357
18:19	357
18:19	358
18:19	358
18:19	356
18:20	331
18:20	310
18:20	203
18:20	255
18:20	355
18:21	356
18:21	356
18:21	358
18:21	354
18:21	354
18:22	352
18:22	351
18:22	352
18:22	352
18:22	353
18:23	353
18:23	354
18:23	352
18:23	355
18:23	353
18:24	352
18:24	354
18:24	329
18:24	354
18:24	355
18:25	351
18:25	321
18:25	349
18:25	349
18:25	348
18:26	348
18:26	348
18:26	348
18:26	349
18:26	349
18:27	348
18:27	340
18:27	347
18:27	346
18:27	346
18:27	344
18:28	347
18:28	346
18:28	347
18:28	344
18:28	337
18:29	343
18:29	344
18:29	342
18:29	344
18:29	344
18:30	343
18:30	343
18:30	343
18:30	343
18:30	341
18:31	339
18:31	336
18:31	338
18:31	336
18:31	339
18:32	334
18:32	337
18:32	336
18:32	337
18:32	337
18:33	337
18:33	336
18:33	336
18:33	336
18:33	335
18:34	333
18:34	326
18:34	252
18:34	120
18:34	116
18:35	115
18:35	117
18:35	159
18:35	318
18:35	322
18:36	322
18:36	323
18:36	318
18:36	324
18:36	321
18:36	324
18:37	327
18:37	322
18:37	323
18:37	323
18:37	321
18:38	321
18:38	319
18:38	321
18:38	319
18:38	316
18:39	318
18:39	318
18:39	320
18:39	314
18:39	307
18:40	313
18:40	312
18:40	311
18:40	310
18:40	309
18:41	310
18:41	308
18:41	307
18:41	305
18:41	306
18:42	305
18:42	303
18:42	305
18:42	304
18:42	301
18:43	302
18:43	303
18:43	303
18:43	303
18:43	305
18:44	303
18:44	302
18:44	301
18:44	296
18:44	297
18:44	299
18:45	299
18:45	299
18:45	297
18:45	295
18:45	296
18:46	294
18:46	294
18:46	294
18:46	293
18:46	293
18:47	287
18:47	293
18:47	291
18:47	292
18:47	292
18:48	289
18:48	288
18:48	287
18:48	286
18:48	285
18:49	284
18:49	284
18:49	282
18:49	280
18:49	276
18:50	278
18:50	275
18:50	274
18:50	275
18:50	275
18:51	273
18:51	272
18:51	266
18:51	272
18:51	270
18:52	270
18:52	278
18:52	268
18:52	267
18:52	267
18:52	260
18:53	265
18:53	266
18:53	264
18:53	265
18:53	262
18:54	261
18:54	255
18:54	258
18:54	256
18:54	255
18:55	255
18:55	255
18:55	255
18:55	253
18:55	253
18:56	252
18:56	251
18:56	249
18:56	249
18:56	248
18:57	239
18:57	243
18:57	241
18:57	240
18:57	237
18:58	236
18:58	234
18:58	212
18:58	198
18:58	191
18:59	185
18:59	183
18:59	174
18:59	161
18:59	160
19:00	141
19:00	128
19:00	114
19:00	99
19:00	88
19:01	83
19:01	84
19:01	82
19:01	82
19:01	82
19:01	78
19:02	76
19:02	77
19:02	77
19:02	74
19:02	72
19:03	66
19:03	62
19:03	60
19:03	56
19:03	53
19:04	51
19:04	52
19:04	47
19:04	47
19:04	44
19:05	44
19:05	41
19:05	42
19:05	41
19:05	39
19:06	39
19:06	38
19:06	38
19:06	36
19:06	37
19:07	35
19:07	33
19:07	35
19:07	37
19:07	33
19:08	34
19:08	32
19:08	29
19:08	32
19:08	31
19:09	31
19:09	35
19:09	28
19:09	29
19:09	28
19:09	29
19:10	28
19:10	29
19:10	28
19:10	28
19:10	31
19:11	29
19:11	32
19:11	31
19:11	39
19:11	38
19:12	41
19:12	45
19:12	53
19:12	54
19:12	69
19:13	78
19:13	88
19:13	96
19:13	104
19:13	108
19:14	108
19:14	109
19:14	101
19:14	99
19:14	93
19:15	85
19:15	76
19:15	74
19:15	71
19:15	70
19:16	75
19:16	78
19:16	89
19:16	94
19:16	96
19:17	100
19:17	100
19:17	99
19:17	97
19:17	95
19:17	92
19:18	92
19:18	90
19:18	89
19:18	88
19:18	85
19:19	84
19:19	80
19:19	78
19:19	75
19:19	71
19:20	71
19:20	68
19:20	69
19:20	68
19:20	68
19:21	67
19:21	68
19:21	66
19:21	67
19:21	66
19:22	65
19:22	68
19:22	64
19:22	58
19:22	60
19:23	60
19:23	59
19:23	58
19:23	57
19:23	56
19:24	55
19:24	54
19:24	53
19:24	52
19:24	52
19:25	50
19:25	48
19:25	47
19:25	45
19:25	41
19:26	41
19:26	39
19:26	36
19:26	35
19:26	35
19:26	35
19:27	34
19:27	34
19:27	35
19:27	35
19:27	35
19:28	35
19:28	35
19:28	35
19:28	35
19:28	35
19:29	34
19:29	31
19:29	33
19:29	31
19:29	29
19:30	29
19:30	26
19:30	28
19:30	25
19:30	28
19:31	28
19:31	28
19:31	27
19:31	26
19:31	27
19:32	25
19:32	25
19:32	23
19:32	22
19:32	24
19:33	23
19:33	22
19:33	19
19:33	21
19:33	19
19:34	14
19:34	20
19:34	18
19:34	17
19:34	17
19:34	13
19:35	15
19:35	15
19:35	13
19:35	11
19:35	9
19:36	14
19:36	17
19:36	13
19:36	13
19:36	12
19:37	10
19:37	12
19:37	11
19:37	12
19:37	10
19:38	10
19:38	8
19:38	10
19:38	9
19:38	8
19:39	11
19:39	9
19:39	8
19:39	8
19:39	8
19:40	8
19:40	8
19:40	7
19:40	7
19:40	7
19:41	4
19:41	6
19:41	6
19:41	6
19:41	6
19:42	7
19:42	7
19:42	4
19:42	6
19:42	6
19:42	8
19:43	4
19:43	6
19:43	6
19:43	5
19:43	6
19:44	5
19:44	4
19:44	4
19:44	4
19:44	5
19:45	4
19:45	5
19:45	1
19:45	5
19:45	5
19:46	5
19:46	4
19:46	4
19:46	5
19:46	1
19:47	5
19:47	4
19:47	2
19:47	4
19:47	4
19:48	4
19:48	4
19:48	4
19:48	2
19:48	4
19:49	3
19:49	3
19:49	3
19:49	5
19:49	5
19:50	4
19:50	3
19:50	2
19:50	3
19:50	2
19:51	3
19:51	1
19:51	2
19:51	3
19:51	3
19:51	3
19:52	3
19:52	2
19:52	2
19:52	3
19:52	1
19:53	2
19:53	3
19:53	3
19:53	3
19:53	3
19:54	2
19:54	1
19:54	8
19:54	2
19:54	3
19:55	2
19:55	3
19:55	2
19:55	1
19:55	2
19:56	3
19:56	3
19:56	5
19:56	2
19:56	2
19:57	2
19:57	2
19:57	2
19:57	2
19:57	3
19:58	2
19:58	2
19:58	2
19:58	1
19:58	0
19:59	2
19:59	2
19:59	1
19:59	2
19:59	0
19:59	2
20:00	0
20:00	0
20:00	1
20:00	1
20:00	2
20:01	0
20:01	2
20:01	2
20:01	2
20:01	2
20:02	1
20:02	2
20:02	2
20:02	2
20:02	1
20:03	0
20:03	1
20:03	0
20:03	0
20:03	1
20:04	2
20:04	0
20:04	2
20:04	1
20:04	2
20:05	2
20:05	2
20:05	1
20:05	1
20:05	1
20:06	1
20:06	2
20:06	0
20:06	2
20:06	1
20:07	0
20:07	2
20:07	1
20:07	1
20:07	0
20:07	5
20:08	5
20:08	4
20:08	5
20:08	5
20:08	5
20:09	7
20:09	6
20:09	2
20:09	7
20:09	6
20:10	7
20:10	5
20:10	7
20:10	6
20:10	6
20:11	7
20:11	6
20:11	6
20:11	2
20:11	6
20:12	6
20:12	6
20:12	6
20:12	6
20:12	9
20:13	6
20:13	7
20:13	5
20:13	6
20:13	6
20:14	6
20:14	6
20:14	6
20:14	7
20:14	6
20:15	6
20:15	6
20:15	7
20:15	5
20:15	8
20:16	7
20:16	6
20:16	7
20:16	7
20:16	6
20:16	9
20:17	7
20:17	6
20:17	7
20:17	6
20:17	7
20:18	7
20:18	7
20:18	4
20:18	7
20:18	6
20:19	4
20:19	6
20:19	6
20:19	6
20:19	6
20:20	6
20:20	6
20:20	6
20:20	6
20:20	6
20:21	6
20:21	6
20:21	6
20:21	6
20:21	7
20:22	7
20:22	6
20:22	6
20:22	5
20:22	6
20:23	7
20:23	6
20:23	7
20:23	7
20:23	6
20:24	7
20:24	5
20:24	6
20:24	6
20:24	5
20:24	14
20:25	6
20:25	6
20:25	7
20:25	6
20:25	4
20:26	6
20:26	7
20:26	6
20:26	6
20:26	7
20:27	7
20:27	7
20:27	7
20:27	7
20:27	7
20:28	5
20:28	6
20:28	7
20:29	5
20:29	6
20:29	5
20:29	6
20:30	5
20:30	6
20:30	5
20:30	6
20:30	6
20:31	7
20:31	6
20:31	6
20:31	6
20:31	6
20:32	6
20:32	4
20:32	6
20:32	8
20:32	5
20:32	11
20:33	6
20:33	12
20:33	4
20:33	3
20:33	6
20:34	2
20:34	5
20:34	5
20:34	6
20:34	6
20:35	6
20:35	6
20:35	6
20:35	6
20:35	6
20:36	6
20:36	6
20:36	6
20:36	6
20:37	6
20:37	6
20:37	5
20:37	6
20:38	4
20:38	5
20:38	6
20:38	6
20:38	6
20:39	4
20:39	5
20:39	5
20:39	2
20:39	6
20:40	6
20:40	4
20:40	5
20:40	6
20:40	6
20:41	6
20:41	6
20:41	5
20:41	10
20:41	7
20:41	7
20:42	6
20:42	5
20:42	8
20:42	6
20:42	5
20:43	4
20:43	4
20:43	9
20:43	6
20:43	11
20:44	6
20:44	6
20:44	7
20:44	2
20:44	6
20:45	4
20:45	6
20:45	5
20:45	2
20:45	6
20:46	15
20:46	6
20:46	6
20:46	6
20:46	6
20:47	5
20:47	6
20:47	5
20:47	4
20:47	8
20:48	5
20:48	4
20:48	3
20:48	4
20:48	6
20:49	6
20:49	5
20:49	5
20:49	5
20:49	5
20:49	5
20:50	11
20:50	6
20:50	3
20:50	5
20:50	12
20:51	8
20:51	6
20:51	5
20:51	6
20:51	5
20:52	6
20:52	6
20:52	6
20:52	4
20:52	6
20:53	6
20:53	6
20:53	5
20:53	6
20:53	6
20:54	5
20:54	4
20:54	5
20:54	5
20:54	6
20:55	6
20:55	5
20:55	6
20:55	7
20:55	7
20:56	6
20:56	6
20:56	6
20:56	5
20:56	6
20:57	9
20:57	6
20:57	6
20:57	7
20:57	6
20:58	5
20:58	6
20:58	11
20:58	6
20:58	5
20:59	4
20:59	7
20:59	5
20:59	6
20:59	7
21:00	6
21:00	7
21:00	5
21:00	6
21:00	6
21:01	6
21:01	5
21:01	6
21:01	6
21:01	6
21:02	6
21:02	0
21:02	5
21:02	6
21:02	6
21:03	6
21:03	6
21:03	5
21:03	6
21:03	6
21:04	6
21:04	6
21:04	6
21:04	6
21:05	5
21:05	5
